text,label
1-4 月份，欧洲经济整 体运行平稳，市场加息预期强烈，欧元对美元持续升值；5 月份后， 受欧洲债务危机恶化和蔓延影响，欧元对美元震荡回落。,1
欧元区经济微弱增长。,1
近两年来， 货币市场利率与公开市场操作利率的偏离程度明显收窄。,1
六是有效防范系统性金融风险，切实维护金融体系稳定。,1
金融风险严重危及金融稳定的， 25 可以按照规定使用金融稳定保障基金。,1
与此同时，受国 内政治不确定性、严重旱情等因素影响，南非经济增速放缓，财政疲 弱，债务问题凸显。,1
尽管失业率已连续小幅走低，但地震后能否延续回 落态势有待观察。,1
银行间市场利率有 8 所上升，债券价格略有下跌，但幅度有限。,1
金融机构超额存款准备金率为 3.64%。,0
行业结构调整稳步推进。,0
近期全球通胀有所回落，但仍处于历史高位。,1
房价环比上涨城市个数 减少，房地产开发投资增速小幅回落，商品房销售降幅缩窄，房地产 贷款增速回升。,0
拓宽保 险公司资本补充渠道，允许其在银行间市场发行资本补充债券。,1
行业监管体系加快完善。,0
金融机构保有的超额 存款准备金占一般存款的比例称为超额存款准备金率。,0
由于世界经济持续恢复，主要经济体的货币政策可能维持不变。,0
固定资产投资增速回升。,0
“十一五”时期中国钢铁工业发展速度较快， 节能减排成效显著，有效满足了经济社会发展需要。,0
利率期权业务平稳发展。,0
受日元升值、地震灾害 和外部需求下降影响，2011 年日本出口形势恶化，全年贸易逆差为 2.5 万亿日元，时隔 31 年再次成为贸易赤字国。,1
一是进一步完善铁路设施 网络。,0
证券投资基金发展较快。,0
人民币对欧元、日元等其他国际主要货币汇率双向波动。,1
保持 对地下钱庄违法犯罪活动及其交易对手的高压打击态势，稳妥处置非 法网络炒汇平台。,1
由于一些评级公司对该类产品的风险定价低估，误导了投资者，助长了 市场对该类产品的过度乐观情绪，使房贷衍生产品在政府托管基金、养老金等保 守型基金中广为销售，埋下了较大的风险隐患。,1
受全球经济下滑、存货增加等因素影响，企业利润增长趋缓。,1
其中， M1 增长明显 加快，6 月末增速已提高到 20%以上。,0
商品房销售持续回暖。,0
围绕“创新、发展、规 范、协调”四个方面，推动金融市场发展。,0
经济增长较大程度 上仍依靠基础设施投资，上半年基础设施投资增速高于全部投资增速 5.2 个百分点。,0
（二）债券利率整体回落，市场规模稳定增长 债券发行利率回落。,1
CPI 涨幅回落主要是受农产 品价格季节性回落和基期因素（也称翘尾因素）减弱影响。,1
2020 年第四季度以来，我国 CPI 降至零附近运行、个别月份为负，主要受疫情、猪肉价格波动、高基 数等因素影响，2021 年初还会受到春节错位的扰动，这些影响是短 期、暂时的，待基数效应和供给扰动逐渐消退后，CPI 有望回升趋稳。,1
严格实施差别化住房信 贷政策，坚决抑制投机投资性购房，继续支持保障性住房、中小套型 普通商品住房建设和居民首套自住普通商品房消费。,1
夏粮丰收， 农业生产形势较好，工业生产增速回升。,0
我国使用外资规模创历史新高，结构进一步优化。,0
持续发挥政策性开发性金融工具的作 用，增强政府投资和政策激励的引导作用，有效带动激发民间投资。,0
居民收入在国民收入分配中的比重偏低，居民收入水平增长低于经济增长是 我国消费率低和储蓄率高的主要原因。,1
生产价格季度降幅扩大。,1
管制利率时期，金融机构缺乏贷款定价的自主权。,1
提高自主品牌竞 争力，优化产业结构，发展环保节能产品将是汽车产业今后发展的重 要方向。,0
保险业总资产增速稳步回升。,0
金融机构超额准备金率为 1.7%。,0
四 是欧央行和各成员国央行共同分担所持部分资产风险。,1
从需求看，疫情直接导致居民和企 业收入下降，对疫情的恐惧和不确定性进一步打击市场信心，消费和 投资萎缩。,1
有序推进人民币国际化，进一步扩大人民 币在跨境贸易和投资中的使用，深化对外货币金融合作，发展离岸人 民币市场。,0
进一步发展消费金 融。,0
工业生产稳中略升，企业利润状况有所改善。,0
美国新政府的经贸政策存在不确定性。,1
从国际环境看，世界经济形势错综复杂， 地缘政治风险依然较大，主要发达经济体货币政策趋势存在不确定性， 贸易摩擦给未来出口形势亦带来较大不确定性，可能造成外需对经济 的边际拉动作用减弱，还可能影响投资者情绪，加剧金融市场波动。,1
建立了市场成员不良记录登记制度，加强对债券市场违规行为 的监测和跟踪调查。,1
债券一级市场继续保持稳定发展。,0
相反，如果 疫情控制不力，力度再大的宏观政策也无法从根本上抵消经济面临的冲击。,1
过去十年实际 GDP 年均增速为 6.2%，CPI 年均涨幅在 2%左右。,0
2018 年以来，普惠小微贷款、制造业中长期贷款、 绿色贷款等增速持续高于全部贷款增速。,0
（四）着力优化信贷结构，加强对重点领域和薄弱环节的金 融支持。,1
中国人民银行根据外汇一级交易商履行义务的情 11 况，定期进行评估，对评估结果不合格的外汇一级交易商，中国人民银行将暂停 或取消其资格。,1
采取综合措施维护金融稳定，守住不发生区域性系 统性金融风险的底线。,1
中国人民银行进一步完善宏观审慎政策框架，更好地发挥逆周期 调节作用。,0
人民币对欧元、日元等其他货币汇率双向波动。,1
2009 年 11 月 25 日迪拜债务 事件爆发，引起全球市场动荡，并直接波及到希腊、西班牙、波罗的 海三国等地。,1
随着市场对加息的预期减弱以及资本市场资金回流等因素影响， 债券市场筹资成本有所降低。,1
面对更为复杂的国内经济走势和外部环境， 美联储未来货币政策的力度和节奏存在不确定性。,1
2020 年，在新冠肺炎疫情冲击和国内外经济复杂形势影响下，银 行体系流动性供求变化的不确定性明显加大。,1
总的来看，人民币加入SDR有助于增强SDR的代表性和吸引力，完善现行国 际货币体系，对中国和世界是双赢的结果。,0
总体 看，贷款需求基本得到满足，信贷支持经济发展力度较强。,0
从我国经济发展趋势看，目前汽车需求正处于快速增长的 初期，其中家用轿车需求增长的前景十分广阔。,0
金 融市场产品创新不断推出，制度性建设取得较大进展。,0
上半年，商业 银行大力拓展票据业务，票据融资快速增长，增速快于同期贷款增速。,0
加大对有市场发展前景的先进制 造业、战略性新兴产业、现代信息技术产业和信息消费、劳动密集型 产业、服务业、传统产业改造升级以及绿色环保等领域的资金支持力 度。,0
完善银行补充资本的市场环境和配套 政策，健全可持续的资本补充体制机制。,0
但家庭支出和零售销售额下降，表明消费者支出依旧疲弱。,1
健全 市场化利率形成和传导机制，持续释放 LPR 改革潜力，完善中央银 行政策利率体系，畅通利率传导渠道，推动实际贷款利率进一步降低。,0
进口价格涨幅高于出口价格涨幅。,0
资本市场建设进一步加强。,0
工业结构调整逐步推进，高技术产业发展态势良好，战略 性新兴工业发展速度进一步加快。,0
《同业拆借管理办法》全面规定了同业 拆借市场的准入与退出、交易和清算、风险控制、信息披露、监督管 理等规范，明确规定了违反同业拆借管理规定的法律责任。,1
美元指数波动下行。,1
下半年，居民消费价格下降幅度减缓，全年消费价格总水平约为-0.5 左右。,1
受美联储连续加息等因素影响， 伦敦同业拆借市场美元 Libor 略有上升。,1
推进人民币对其他货币直接交易市场发展，更好地为 人民币的跨境使用服务。,0
银行间债券市场走势总体偏弱。,1
债券指数小幅下行。,1
在人民银行及时通过公开市场业务调控下，货币市场遭遇的临时性外 部冲击没有造成持续的负面影响，保持了货币市场利率水平的平稳运行。,1
建立健全金融市场基础设施的统筹管理框架，进一步加强 市场基础设施建设，确保金融市场整体稳定和安全高效运行。,0
一是指导 政策性银行补足区域短板。,1
全球通货膨胀压力加大。,1
